t,x,y
4.752,2.8302078460600497,-3.1415247525438854
4.753,2.830444601068105,-3.137835419008191
4.7540000000000004,2.830681391293849,-3.14124710986078
4.755,2.8309180270431162,-3.141897128173253
4.756,2.831154625112983,-3.14143746044199
4.757,2.8313912309421005,-3.1414570612806436
4.758,2.831627747885318,-3.140042575494392
4.759,2.8318639922209257,-3.1412501940962203
4.76,2.832100610128586,-3.1414028372439593
4.761,2.8323369824262827,-3.1415995356812094
4.7620000000000005,2.8325732505442343,-3.1405504692057993
4.763,2.83280947704982,-3.141511732184812
4.764,2.8330456695197945,-3.1416649058371586
4.765,2.8332817930419107,-3.1415332036439283
4.766,2.8334751794086115,-3.1411772711598043
4.767,2.8337538600000887,-3.1413142688748246
4.768,2.8339898659994627,-3.1414236077068045
4.769,2.8342257208327077,-3.1410303281581267
4.7700000000000005,2.8344615596080223,-3.1416454438953223
4.771,2.834697343180513,-3.1414851750986714
4.772,2.8349330784936972,-3.142429248610808
4.773,2.835168748847902,-3.1414184213548335
4.774,2.835404359600909,-3.141538425434625
4.775,2.835639928490708,-3.14180841030084
4.776,2.835875434724171,-3.1415433293465114
4.777,2.8361108854977335,-3.1416162918441106
4.7780000000000005,2.836346280531057,-3.141425600288822
4.779,2.8365816297400355,-3.141014918519255
4.78,2.8368168967267713,-3.141864163648991
4.781,2.837052078525967,-3.141192655543007
4.782,2.8372873038357085,-3.141495042036933
4.783,2.837522423343982,-3.1414967770697286
4.784,2.837757179961394,-3.1414589416761123
4.785,2.837992467449234,-3.1353426434179883
4.7860000000000005,2.838227468367374,-3.141378169977963
4.787,2.838462340702872,-3.1415034389811365
4.788,2.8386971618778047,-3.1405779634588313
4.789,2.838931961611274,-3.140085840021477
4.79,2.8391666790888475,-3.1400904145731223
4.791,2.839401387205022,-3.141559856907421
4.792,2.8396353338366,-3.141409828176317
4.793,2.8398705304190544,-3.1415770965756757
4.7940000000000005,2.8401050352331376,-3.141518963968584
4.795,2.840339488210966,-3.1421022105311396
4.796,2.84057389112102,-3.1414413412396716
4.797,2.840808235893225,-3.141390386081006
4.798,2.8410425046624983,-3.1408459764771854
4.799,2.84127673336994,-3.1414894754083074
4.8,2.8415119098498205,-3.1415926535895835
4.801,2.841745038586651,-3.140699932639312
4.8020000000000005,2.8419790874057735,-3.1415025041235936
4.803,2.842213101431804,-3.1416502741229806
4.804,2.8424470579898773,-3.141494403984315
4.805,2.842680969603643,-3.1414915062712896
4.806,2.842914795389502,-3.1416178996004476
4.807,2.8431485847126763,-3.1421599238450586
4.808,2.843379466092941,-3.1414910690850752
4.809,2.8435733222305712,-3.1415705723792393
4.8100000000000005,2.843849587479342,-3.14241584882514
4.811,2.844083192541284,-3.1412025735062925
4.812,2.8443167004752747,-3.141519984967409
4.813,2.8445501591171083,-3.141302869101316
4.814,2.8447835632550293,-3.1414376672662105
4.815,2.845016916598878,-3.141495435881137
4.816,2.8452503822817805,-3.1418018745082845
4.817,2.845446622440554,-3.1413160699329477
4.8180000000000005,2.8457166277214014,-3.141196690255523
4.819,2.845949757276095,-3.145363088043124
4.82,2.846182834345713,-3.141502989224551
4.821,2.8464158579269783,-3.1414411051117597
4.822,2.846648821866968,-3.1417027521471206
4.823,2.8468817271446953,-3.141152791151899
4.824,2.84711458884167,-3.1414568141060113
4.825,2.8473473882623948,-3.1414314924475617
4.8260000000000005,2.8475801933371354,-3.1414394581047316
4.827,2.8478128285722235,-3.14181475272976
4.828,2.848045467958425,-3.1408595401755077
4.829,2.8482780496384494,-3.1415360226965996
4.83,2.8485105501642103,-3.129092572206172
4.831,2.8487430612555973,-3.141980261347035
4.832,2.848976474904419,-3.1412720901595708
4.833,2.849207838357969,-3.1416847781965576
4.8340000000000005,2.849440154620642,-3.1415069532306252
4.835,2.8496724001414075,-3.141544894658743
4.836,2.8499046154606495,-3.141467010726403
4.837,2.8501367691938935,-3.144070256286123
4.838,2.8503688597388273,-3.141459643278788
4.839,2.8506008997138337,-3.1409994820490215
4.84,2.850832870883353,-3.1415048234710707
4.841,2.8510648226444877,-3.1418812723096665
4.8420000000000005,2.851296621716325,-3.1421775183525558
4.843,2.8515285202459384,-3.141334403995394
4.844,2.8517601887942305,-3.141552152313731
4.845,2.851992005839885,-3.141735707255305
4.846,2.8522236861706234,-3.141270957619291
4.847,2.8524552731831356,-3.14055085517015
4.848,2.852686829686158,-3.1400355473603985
4.849,2.8529183285709507,-3.1416339102043738
4.8500000000000005,2.8531497753149044,-3.1418059436334813
4.851,2.8533804787427863,-3.1413355619991665
4.852,2.853612505088948,-3.1414904144077416
4.853,2.8538437888059622,-3.142154810347799
4.854,2.8540750141370332,-3.1416642220050637
4.855,2.8543061926963937,-3.1415930399496053
4.856,2.8545373069201987,-3.140978128448788
4.857,2.8547683873887393,-3.1415107394879094
4.8580000000000005,2.854999404138248,-3.1415916670612116
4.859,2.8552303403655652,-3.141548585032357
4.86,2.855461262793104,-3.1415986342778055
4.861,2.855343740504417,-3.141394062505128
4.862,2.8559229158725774,-3.141201514493942
4.863,2.8561536570931105,-3.14092314397926
4.864,2.856384372795319,-3.1416682099076256
4.865,2.856615004731208,-3.1412086984073286
4.866,2.8568455942364213,-3.1426590027494328
4.867,2.8570761324884493,-3.1415180754789387
4.868,2.8573066179227835,-3.1414646708886655
4.869,2.8575370278531502,-3.141658330449248
4.87,2.857767403910415,-3.1409533803721383
4.871,2.857997708380743,-3.141539951834314
4.872,2.8582279869842173,-3.140535053814669
4.873,2.858458196906416,-3.1414367938742314
4.874,2.8586883506029723,-3.1418739981845603
4.875,2.85891946464609,-3.141368088265272
4.876,2.859148466949957,-3.141357564445801
4.877,2.85937850973386,-3.141366315925363
4.878,2.8596084559133312,-3.1418038698754502
4.8790000000000004,2.8598383349736207,-3.141415587800254
4.88,2.8600681944033797,-3.1414508277657336
4.881,2.8602979764285075,-3.1410963113825217
4.882,2.8605276454802797,-3.1401951109898474
4.883,2.8607573924781446,-3.141507205614839
4.884,2.8609870180753263,-3.14156299528632
4.885,2.861216592192402,-3.141440451845605
4.886,2.861446107302427,-3.140536062123275
4.8870000000000005,2.8616755808901733,-3.141564349065229
4.888,2.861904984612316,-3.141608329553409
4.889,2.8621326289056346,-3.141068625432828
4.89,2.8623636731354325,-3.1416242321871843
4.891,2.862592924370208,-3.141566799901982
4.892,2.8628221303292136,-3.1407833473576234
4.893,2.863051271937486,-3.1410214434163133
4.894,2.863280375374705,-3.141447366027401
4.8950000000000005,2.8634758920858983,-3.141410736850105
4.896,2.863738405074988,-3.141464807262632
4.897,2.863967349657654,-3.1410097926344247
4.898,2.8641962377487036,-3.140742001247467
4.899,2.8644250684972534,-3.1414582152022534
4.9,2.8646538612706247,-3.1416465531665554
4.901,2.864882581545056,-3.1415037146113813
4.902,2.8651112507217116,-3.1416148691665486
4.9030000000000005,2.865339876314207,-3.1417105667563394
4.904,2.865568458119651,-3.141391859491101
4.905,2.8657969660995146,-3.1414531618417008
4.906,2.8660254172268886,-3.141469477372893
4.907,2.866253841784539,-3.1412132320483477
4.908,2.8664822085170822,-3.141465535620026
4.909,2.8667105356039495,-3.1417578984052477
4.91,2.8669387704403437,-3.140799093028243
4.9110000000000005,2.867166971569868,-3.1411579198028323
4.912,2.867395082505133,-3.141155798254152
4.913,2.867623216418641,-3.141648713517289
4.914,2.8678512618013454,-3.1422919034500985
4.915,2.8680792577930507,-3.140091328019102
4.916,2.868307197098289,-3.142023194036247
4.917,2.868535102078834,-3.141203857886893
4.918,2.8686948690526837,-3.1415204265966343
4.9190000000000005,2.8689907081934147,-3.1398667560346967
4.92,2.869218439085535,-3.1413576643352026
4.921,2.8694461181869877,-3.141359231743578
4.922,2.8696737461696507,-3.1409293077695333
4.923,2.869901337172672,-3.1336869388515423
4.924,2.870128851595278,-3.1426735438264544
4.925,2.8703563298326866,-3.141487799187269
4.926,2.870583736477056,-3.1413950001885977
4.9270000000000005,2.870811104037145,-3.1415316024303706
4.928,2.8710383587552677,-3.1415592654105593
4.929,2.8712656827446446,-3.1406044417806855
4.93,2.871492886671742,-3.1414273328215483
4.931,2.871720051013091,-3.1429526941143044
4.932,2.871947161713752,-3.1425371794351546
4.933,2.8721742074916055,-3.1413321375568364
4.934,2.8724012338501677,-3.141400392711912
4.9350000000000005,2.8726281946065026,-3.14155927593122
4.936,2.8728550763686926,-3.141540422655106
4.937,2.8730819197850583,-3.141106144967222
4.938,2.8733087212655155,-3.1414973637621895
4.939,2.8735354578611023,-3.1415906031189818
4.94,2.8737621561533753,-3.1413425107946313
4.941,2.873988810783534,-3.141510385228531
4.942,2.8742153810152486,-3.1416314365904814
4.9430000000000005,2.874441933466451,-3.141525954118
4.944,2.874668235232839,-3.141417554600268
4.945,2.874894842282244,-3.141573820062495
4.946,2.87512122312403,-3.141448627277443
4.947,2.8751174602654865,-3.139311686418204
4.948,2.875573831772131,-3.1410401589594588
4.949,2.8758000233947643,-3.141456675473205
4.95,2.8760262418667226,-3.140849756393563
4.9510000000000005,2.8762523562109896,-3.1413263449314233
4.952,2.8764784670134147,-3.14152084378522
4.953,2.876704474291799,-3.1414535854406593
4.954,2.876930435738493,-3.1414525926802765
4.955,2.8771563571187406,-3.140791514048896
4.956,2.8773822134326066,-3.141218375415458
4.957,2.8776105623216335,-3.141468909945391
4.958,2.8778338093540468,-3.1415131806640457
4.9590000000000005,2.8780595579837405,-3.1415015981398215
4.96,2.8782861840920195,-3.141592658825012
4.961,2.8785107876033513,-3.141357679127983
4.962,2.8787363578634113,-3.1415694822322067
4.963,2.878961870541132,-3.141584400797395
4.964,2.8791873245059225,-3.1409097582495296
4.965,2.87941273115565,-3.140542519758423
4.966,2.8796380866445035,-3.1412260498127513
4.9670000000000005,2.879863393373778,-3.141324084413438
4.968,2.8800886358082876,-3.141427645021712
4.969,2.880313846748983,-3.14148968775501
4.97,2.880539005858652,-3.141461569459597
4.971,2.8807641274648774,-3.141693141757936
4.972,2.880989151005981,-3.1416816823551836
4.973,2.881214225188838,-3.1413561190841475
4.974,2.881439094333169,-3.137056452441181
4.9750000000000005,2.8816639609174963,-3.14156540510163
4.976,2.881888801106268,-3.1415733661718073
4.977,2.8821136311301547,-3.1417307357714472
4.978,2.8823383954845303,-3.141287165080439
4.979,2.882563071328117,-3.1394562489065554
4.98,2.8827875051221477,-3.142128817504033
4.981,2.883012307528816,-3.141130631184124
4.982,2.883236851439669,-3.1414960781349826
4.9830000000000005,2.883461346820318,-3.14174207273797
4.984,2.883685786263666,-3.141287180477302
4.985,2.8839101821015745,-3.1414403578444885
4.986,2.884134511076975,-3.140604441780844
4.987,2.884358827918423,-3.1415358955499255
4.988,2.8845830405912287,-3.141420990477872
4.989,2.884807205265943,-3.1415506249929335
4.99,2.8850313700568235,-3.1415296641928823
4.9910000000000005,2.8852554493223077,-3.14150221000684
4.992,2.8854804872485036,-3.141522085901271
4.993,2.885703468554955,-3.1415230309065865
4.994,2.885927402615663,-3.141507977896377
4.995,2.886151286697429,-3.141524168130767
4.996,2.886375120833617,-3.1415350555795523
4.997,2.886598897917045,-3.1412136805427546
4.998,2.886822632452321,-3.141246340874919
4.999,2.8870463021155794,-3.1415203889908683
5.0,2.887270950356196,-3.1415926535945915
5.001,2.8874935322811464,-3.1414380835675124
5.002,2.8877170633203426,-3.1415905657175416
5.003,2.8879405445727104,-3.1414878015657215
5.0040000000000004,2.888163973814769,-3.14148409509606
5.005,2.888387357600567,-3.14148314696178
5.006,2.888610699839748,-3.1415591393992974
5.007,2.8888339657086837,-3.141697754806508
5.008,2.8890579493624466,-3.141525752762692
5.009,2.8892804003997945,-3.1424511001799993
5.01,2.889503507193814,-3.1413107265596825
5.011,2.8897266186217356,-3.141893069175131
5.0120000000000005,2.889949615075227,-3.1414605981533783
5.013,2.890172588351541,-3.139541530443429
5.014,2.8903955228138556,-3.142698721104596
5.015,2.8895145507685847,-3.1415827468684654
5.016,2.8908412380828774,-3.141462959109178
5.017,2.891064060843259,-3.1416417621835824
5.018,2.891286738951618,-3.1419349177140092
5.019,2.891509434291653,-3.1419825389006784
5.0200000000000005,2.8917320486920484,-3.141877951033348
5.021,2.8919546446655096,-3.141327391912804
5.022,2.8921771016647035,-3.1413796813410744
5.023,2.892399651506759,-3.1412470728045423
5.024,2.8926220686418005,-3.141452814171559
5.025,2.892844469903812,-3.140527595863737
5.026,2.893066789505642,-3.1421912229732354
5.027,2.893289068370379,-3.1411564196283552
5.0280000000000005,2.8935113052122965,-3.1413387666484236
5.029,2.8937334801740917,-3.1414794379534174
5.03,2.8939556309651797,-3.14048933186705
5.031,2.8941776992284147,-3.141404097799541
5.032,2.894399941436789,-3.1414831833970855
5.033,2.894621718000888,-3.1413830729546635
5.034,2.894843651241702,-3.1402789049257356
5.035,2.895065483678807,-3.14056310245508
5.0360000000000005,2.8952873711567206,-3.141378420324977
5.037,2.895509146103967,-3.141490010940148
5.038,2.8957308909762722,-3.1408044348981594
5.039,2.895952576467866,-3.1417640326479903
5.04,2.8961752152418105,-3.1415926536009446
5.041,2.8963958235286653,-3.1411390990487345
5.042,2.8966173863051226,-3.141472770714834
5.043,2.8968388336166266,-3.1416457499097965
5.0440000000000005,2.8970602692140193,-3.1414211799464593
5.045,2.8972817554535646,-3.146053617209779
5.046,2.8975029950165103,-3.141503615175026
5.047,2.897724288882395,-3.1414641327696966
5.048,2.89794551505188,-3.141431921519208
5.049,2.897062873133621,-3.1414527792874094
5.05,2.898387870065724,-3.1413033719058148
5.051,2.898608965946331,-3.1415769148971693
5.0520000000000005,2.8988300114712215,-3.1416075849107306
5.053,2.899051005202617,-3.142997039490579
5.054,2.899271973945481,-3.141450400497056
5.055,2.899492851932045,-3.1417666656034964
5.056,2.8997137038048573,-3.1401984843141575
5.057,2.8999345045546985,-3.141592721955259
5.058,2.900155164171604,-3.1414321236708425
5.059,2.9003759677883783,-3.141731437537109
5.0600000000000005,2.900596612146383,-3.1414291702790584
5.061,2.9008172139515667,-3.1414964050953333
5.062,2.9010377684005766,-3.141558142150125
5.063,2.9012582755667586,-3.1412822515261833
5.064,2.9014787323821634,-3.1415736205362124
5.065,2.901699140170807,-3.1410947141956433
5.066,2.9019194985750634,-3.1414232789362626
5.067,2.902139810133089,-3.141582862787057
5.0680000000000005,2.9023600705312638,-3.1411544947270307
5.069,2.902580279865596,-3.1413890301188796
5.07,2.902800460504778,-3.14178486955905
5.071,2.90302056273475,-3.1413650628478083
5.072,2.9032406401721262,-3.141591919631307
5.073,2.903460658176667,-3.1416037571513393
5.074,2.903680628545976,-3.141210217867456
5.075,2.9039005507383773,-3.1409977057740783
5.0760000000000005,2.9041204612933282,-3.140478400743003
5.077,2.9043401926244865,-3.1417472454391864
5.078,2.904560006970695,-3.141503697921976
5.079,2.904779737831222,-3.1413391217773796
5.08,2.9050004150363837,-3.1415926515465267
5.081,2.9052190479722597,-3.1416641980522493
5.082,2.905438631923045,-3.1415271272415084
5.083,2.9056581589216144,-3.1408538241203114
5.0840000000000005,2.90587764015032,-3.141646472695244
5.085,2.9060970754093023,-3.1415579645250444
5.086,2.9063164630880003,-3.1414720676515167
5.087,2.9065358007680198,-3.141523111091817
5.088,2.9067550913956754,-3.141194326073968
5.089,2.90697437406188,-3.141441336211334
5.09,2.9071935255034878,-3.1459987215225405
5.091,2.907412671044666,-3.141252867168037
5.0920000000000005,2.9076317696096003,-3.1414967157135925
5.093,2.9078508164509724,-3.14149525548921
5.094,2.90806981864409,-3.1410882944307787
5.095,2.9082887801212323,-3.1416034488566473
5.096,2.9085076839828443,-3.141401259198418
5.097,2.9087265283744115,-3.141442064270615
5.098,2.9089453353139723,-3.1414809040026657
5.099,2.9091640936725076,-3.141284951996013
5.1000000000000005,2.909383806618659,-3.1415926499189823
5.101,2.90960146808044,-3.1416701963760576
5.102,2.9098200823958638,-3.141957212105626
5.103,2.9100386473357225,-3.141366928405239
5.104,2.9102571673542643,-3.1414137803912117
5.105,2.910475635381419,-3.141382306978607
5.106,2.910694062225256,-3.141367829484835
5.107,2.9109124185069133,-3.141676211444964
5.1080000000000005,2.911130762731287,-3.141522105726832
5.109,2.9113490417184225,-3.1407358791329965
5.11,2.9115682755120402,-3.1415926552952613
5.111,2.9117854647153254,-3.1409257053097415
5.112,2.912003597003184,-3.1414436419925025
5.113,2.912221678163983,-3.1411833761856176
5.114,2.9124397187387445,-3.138151614678736
5.115,2.912658709682534,-3.140925249303973
5.1160000000000005,2.9128758315487024,-3.141081376468921
5.117,2.913093549752561,-3.1389831552938885
5.118,2.913311396961309,-3.140811403570084
5.119,2.9135292004818614,-3.141202398723119
5.12,2.9137479521073817,-3.1415926535909855
5.121,2.913960198115753,-3.1412020285874664
5.122,2.9141678740752153,-3.140811403570233
5.123,2.914399850221023,-3.14336962519747
5.124,2.9145748139030903,-3.1412537250444563
5.125,2.9148350328949153,-3.1409815534476553
5.126,2.9150524533366955,-3.141360966996427
5.127,2.915269871004252,-3.141605752196284
5.128,2.9153647340112023,-3.141311588983426
5.1290000000000004,2.9157045847304883,-3.14028212775495
5.13,2.91592186118909,-3.1407881065381407
5.131,2.9161390763380677,-3.141056443414638
5.132,2.9163562812115935,-3.141468419542762
5.133,2.9165734138923165,-3.1416276712827838
5.134,2.916790494680573,-3.1411585117040803
5.135,2.917007536209675,-3.1415893149916934
5.136,2.917224577113392,-3.140504988539914
5.1370000000000005,2.917441475817973,-3.141501968067142
5.138,2.9176583881718736,-3.1414314442352085
5.139,2.9178752204145497,-3.140889489451922
5.14,2.9180930254438096,-3.14076979583469
5.141,2.918308794294019,-3.1415898147441754
5.142,2.9185254902888738,-3.141117482620191
5.143,2.918742154535086,-3.141416961324453
5.144,2.918958765009999,-3.141343675096822
5.1450000000000005,2.9191753312800564,-3.142049617454938
5.146,2.919391846500796,-3.141478698915081
5.147,2.9196083263809274,-3.1418584794897613
5.148,2.9198247491981957,-3.1414639944283618
5.149,2.920041127827899,-3.1401677116011557
5.15,2.9202572901422106,-3.1415641877474574
5.151,2.9204737456519,-3.1401207638544992
5.152,2.920689985840578,-3.141520880833177
5.1530000000000005,2.920906184141245,-3.142023344645068
5.154,2.9211258112106924,-3.141333940906804
5.155,2.9213384089147563,-3.141965686346176
5.156,2.9215544602279526,-3.141113315157834
5.157,2.9217704632831913,-3.1415938924103677
5.158,2.921986418625771,-3.1414481467033974
5.159,2.9222023221394955,-3.1420258483648973
5.16,2.9224191855108033,-3.1414003684694456
5.1610000000000005,2.9226340070085364,-3.1413519370870535
5.162,2.92284977038799,-3.1415113793574663
5.163,2.9230654940757503,-3.1415780133600237
5.164,2.9232811547509234,-3.1414955286137487
5.165,2.9234967957489144,-3.140023523633398
5.166,2.9237123680560035,-3.1406485590110256
5.167,2.9239279093353514,-3.141475331346617
5.168,2.9241433951820532,-3.1409567199091404
5.1690000000000005,2.924358836295466,-3.1414482846304135
5.17,2.9245735815240868,-3.141413291211158
5.171,2.924789602351712,-3.141407125991187
5.172,2.9250048763875665,-3.1414252829795277
5.173,2.925220134580001,-3.1423666583557868
5.174,2.92543531149208,-3.1418832873920777
5.175,2.925650483800256,-3.141377433864037
5.176,2.9258656101728766,-3.1414537069434565
5.1770000000000005,2.9260806832878066,-3.14075873348339
5.178,2.9262957027914522,-3.1393466460875294
5.179,2.9265106813900177,-3.141525828711947
5.18,2.9267256065346503,-3.1415031094885295
5.181,2.9269404933692704,-3.141844431621419
5.182,2.927155328428038,-3.141579356978771
5.183,2.9273701226894917,-3.1414695511565442
5.184,2.927584860658328,-3.1414313159986476
5.1850000000000005,2.9277995509746604,-3.1414855684971235
5.186,2.928014203784146,-3.1414171409924694
5.187,2.928228812205125,-3.1414718781898925
5.188,2.928443347623744,-3.1416655852653195
5.189,2.9286578811228194,-3.14144401887148
5.19,2.9288723482238193,-3.146309080277825
5.191,2.929086761170549,-3.1415127101873406
5.192,2.929301168277918,-3.1373365863736047
5.1930000000000005,2.9295154683638964,-3.140444929561044
5.194,2.929729657646095,-3.1412826388740416
5.195,2.9299439480448557,-3.1415490966604867
5.196,2.9301581614552834,-3.1414823889263834
5.197,2.9303723028228266,-3.1406159429730076
5.198,2.9257461744599147,-3.1411218799159166
5.199,2.930800448304482,-3.14101326307481
5.2,2.9310154503931156,-3.141644556477958
5.2010000000000005,2.9312284009360647,-3.141645159669797
5.202,2.931442322617248,-3.141155677189368
5.203,2.931656187736787,-3.1410931609180937
5.204,2.931870021440273,-3.141558976651083
5.205,2.9320837731752083,-3.1413937740666755
5.206,2.9322975008082834,-3.1406931218025274
5.207,2.9325111815425644,-3.141488674746822
5.208,2.932724830660637,-3.1418462912375653
5.2090000000000005,2.9329384238958394,-3.1414434490299072
5.21,2.9331519529688377,-3.1410949251997016
5.211,2.933365468966706,-3.140481700612091
5.212,2.933578900326228,-3.1410478912400195
5.213,2.933792293908131,-3.1413928370110056
5.214,2.934005672076683,-3.1415524223452618
5.215,2.9342189844751467,-3.1419382486929064
5.216,2.9344322519252417,-3.141106540127534
5.2170000000000005,2.9346456208183533,-3.141170046945123
5.218,2.9348586215485515,-3.141493740719849
5.219,2.935071786236208,-3.1399728622803673
5.22,2.935284872973567,-3.141487230917078
5.221,2.9354979137128896,-3.1415868166697845
5.222,2.9357109441473193,-3.141441548160601
5.223,2.9359238751652605,-3.141123970636314
5.224,2.9361367597442434,-3.1410591868810886
5.2250000000000005,2.9363496196271717,-3.141397817036465
5.226,2.9365624322484813,-3.14148143902376
5.227,2.9367752028321354,-3.141167075270843
5.228,2.9369878910400615,-3.1439060942749593
5.229,2.9372005945512707,-3.140974108135696
5.23,2.9374132249585614,-3.141065972796656
5.231,2.9376258136053495,-3.140113640616089
5.232,2.937838308623249,-3.1413383813619506
5.2330000000000005,2.9380508464886774,-3.1413017554845943
5.234,2.938263281789217,-3.1408725462473748
5.235,2.9384756960105163,-3.1411568247548702
5.236,2.938688057233386,-3.141670912547671
5.237,2.93890037670218,-3.141562627028123
5.238,2.9391125554303286,-3.1380679460293437
5.239,2.939324832953417,-3.1413983407396007
5.24,2.9395370332753603,-3.14145863951007
5.2410000000000005,2.939749161002267,-3.1414703380013163
5.242,2.939961279873733,-3.1414781159247713
5.243,2.940173272061304,-3.1415644839239647
5.244,2.9403852878545296,-3.140672265164368
5.245,2.940597241433061,-3.1412425891797042
5.246,2.9408091466597743,-3.141097315655532
5.247,2.9410210057883384,-3.14104897411957
5.248,2.9412328210598697,-3.1415208181215815
5.249,2.94144459161717,-3.1415984175830673
5.25,2.9416573138131836,-3.141592702580851
5.251,2.9418679963615344,-3.1397926955715914
5.252,2.9420796351307414,-3.1410855972591536
5.253,2.942291217019818,-3.1414240541790686
5.2540000000000004,2.942502758143445,-3.141680943838623
5.255,2.9427142626312386,-3.141543334463472
5.256,2.9429257041133288,-3.1410997874528777
5.257,2.943137122615842,-3.141686001031284
5.258,2.943348494991468,-3.141439183270277
5.259,2.9435555267771467,-3.1412472030890033
5.26,2.9437710954681626,-3.141593841577699
5.261,2.9439823194062877,-3.1411196910186314
5.2620000000000005,2.9441935028929707,-3.1414837487238585
5.263,2.9444046467438243,-3.141541343987461
5.264,2.944615742292811,-3.141187342994545
5.265,2.944826780016055,-3.142165495644421
5.266,2.9450375079478484,-3.1415870140398594
5.267,2.9452486956545445,-3.1409543361298216
5.268,2.945459676027335,-3.1410522862251424
5.269,2.9456705496417723,-3.141396257309826
5.2700000000000005,2.9458813716983334,-3.141695948139915
5.271,2.946092164022225,-3.1409377087399117
5.272,2.94630288830263,-3.1395587600967283
5.273,2.946513588076418,-3.142032211093193
5.274,2.946724237741416,-3.1417087141531805
5.275,2.946934805798117,-3.1410354463108323
5.276,2.9471454048263075,-3.141431619667149
5.277,2.9473559134256018,-3.1417227253275852
5.2780000000000005,2.947566392386933,-3.1412060146122545
5.279,2.9477767995725777,-3.1403995021446445
5.28,2.9479881928011764,-3.141460655449466
5.281,2.948197528840793,-3.1411659527632674
5.282,2.948407819675969,-3.1411194100096087
5.283,2.9486181082680307,-3.1417566511677264
5.284,2.948828275979926,-3.141558555462447
5.285,2.9490394325107347,-3.138655228134113
5.2860000000000005,2.9492485472397347,-3.140508315722532
5.287,2.949458610540351,-3.1414653582765544
5.288,2.9496686371122824,-3.1414947039586583
5.289,2.949878630866753,-3.1413231717628087
5.29,2.9500885598942928,-3.1414039452669638
5.291,2.9502984488821675,-3.1411142313749565
5.292,2.9477142198763904,-3.141175373574119
5.293,2.9507181082795575,-3.141472300178286
5.2940000000000005,2.9509278677211195,-3.1413926052343673
5.295,2.951137584920002,-3.141132993572466
5.296,2.9513472677023467,-3.1402507559632884
5.297,2.951556880855244,-3.1419200346591674
5.298,2.9517664966336765,-3.14154277666957
5.299,2.9519750375974017,-3.141427154876584
5.3,2.9521853879088806,-3.1413393985784244
5.301,2.952394954720969,-3.140934834166738
5.3020000000000005,2.952604355467235,-3.1417688469886684
5.303,2.95281372173212,-3.1415900781297785
5.304,2.953023060992078,-3.140108153679286
5.305,2.9532323045021602,-3.141619038809548
5.306,2.9534415868634816,-3.141555508183651
5.307,2.9536507361375905,-3.1414294996374905
5.308,2.9538598716327216,-3.1415777084982857
5.309,2.954068970571134,-3.141507374740419
5.3100000000000005,2.953174172345736,-3.1414322809746245
5.311,2.954487059070199,-3.1413732577627953
5.312,2.9546960031260623,-3.1384927414307624
5.313,2.954904927688548,-3.1402939397945335
5.314,2.955113807198265,-3.141480645167389
5.315,2.9553226369842434,-3.1393330202615046
5.316,2.9555314322958455,-3.1404817005384666
5.317,2.955740165877823,-3.140991457919195
5.3180000000000005,2.955948883159419,-3.143303820028616
5.319,2.9561575434762575,-3.1413475456854743
5.32,2.956366160581778,-3.141238526273059
5.321,2.956574727580221,-3.1405247545156447
5.322,2.9567832666449596,-3.1406820843422114
5.323,2.9569917459355235,-3.1403481963489903
5.324,2.9572001845242273,-3.1413242624423345
5.325,2.9574085862841732,-3.1420342970497868
5.3260000000000005,2.9576169387515963,-3.1412204007405915
5.327,2.957733603545115,-3.142219461844684
5.328,2.9580335226507586,-3.140931214196958
5.329,2.958241738750792,-3.141613281662784
5.33,2.9584493345067924,-3.0915874438108415
5.331,2.9586580503389412,-3.099756601327007
5.332,2.9588661452770317,-3.1099685592241637
5.333,2.9590742219015187,-3.125781100582348
5.3340000000000005,2.9369229860398987,-3.141506054539429
5.335,2.9241376639330885,-3.1415252550750536
5.336,2.914981446580595,-3.1413790854212125
5.337,2.907472519630596,-3.141534582915133
5.338,2.9601138801876763,-3.1415494937509245
5.339,2.9603215684896806,-3.1416733776505024
5.34,2.9605268493180614,-3.141424081563559
5.341,2.960737033433235,-3.141536636940606
5.3420000000000005,2.960944762377375,-3.140601943922262
5.343,2.961152324315317,-3.141518499712507
5.344,2.9613598867413393,-3.1420963926804375
5.345,2.9615675812586915,-3.1426328935083285
5.346,2.9617748691744405,-3.14172079579685
5.347,2.961982306822804,-3.1413474961348307
5.348,2.962188083081656,-3.1414946571759113
5.349,2.9623970606202388,-3.1414088510534404
5.3500000000000005,2.9626043843157253,-3.1415760230252143
5.351,2.96281165183785,-3.1414904251951734
5.352,2.9630190955038973,-3.1414931985362156
5.353,2.9632260668180117,-3.141543251027453
5.354,2.9634331984673037,-3.14350953350837
5.355,2.963640358157105,-3.1414525969826212
5.356,2.9628601345867533,-3.141414644144499
5.357,2.9640543549757195,-3.141581840116833
5.3580000000000005,2.964261515327677,-3.141569207269011
5.359,2.964468242339183,-3.141507771275831
5.36,2.964675129419085,-3.141334352438127
5.361,2.9648819662211374,-3.1419396333007605
5.362,2.9650884687790295,-3.141402586023762
5.363,2.9652955211931458,-3.141482549364264
5.364,2.9655024389677083,-3.141611486754417
5.365,2.965708846592959,-3.1405841608806186
5.3660000000000005,2.965915501442194,-3.1398884750035214
5.367,2.9661220781426896,-3.140642407559504
